,year,exp,imp,value,tot_production,tot_expenditure,share,cost,A,B,C
211,1997,SVK,USA,218.32667535511382,50817.4,15235673.0,1.4329966e-05,0.05911076,SVK_USA,SVK_1997,USA_1997
212,1997,SVN,USA,337.84856878810143,39685.84,15235673.0,2.2174838e-05,0.043493025,SVN_USA,SVN_1997,USA_1997
213,1997,SWE,USA,11406.549045729207,466168.84,15235673.0,0.0007486738,0.031560816,SWE_USA,SWE_1997,USA_1997
214,1997,TUR,USA,4942.807760267938,444490.62,15235673.0,0.00032442334,0.05794773,TUR_USA,TUR_1997,USA_1997
215,1997,TWN,USA,41785.1335147846,617079.6,15235673.0,0.0027425853,0.03324693,TWN_USA,TWN_1997,USA_1997
216,1998,AUT,AUS,461.0337035840771,359863.75,755408.0,0.0006103109,0.07123917,AUT_AUS,AUT_1998,AUS_1998
217,1998,BAL,AUS,7.667406228029316,25145.184,755408.0,1.015002e-05,0.12161669,BAL_AUS,BAL_1998,AUS_1998
218,1998,BGR,AUS,15.020893526987951,25554.545,755408.0,1.9884477e-05,0.07345631,BGR_AUS,BGR_1998,AUS_1998
219,1998,BLX,AUS,1064.4757110560552,564246.3,755408.0,0.0014091401,0.06429752,BLX_AUS,BLX_1998,AUS_1998
220,1998,BRA,AUS,212.6565617478578,1380365.5,755408.0,0.00028151218,0.109056704,BRA_AUS,BRA_1998,AUS_1998
221,1998,CAN,AUS,1878.6091898522102,1099419.5,755408.0,0.0024868802,0.08304561,CAN_AUS,CAN_1998,AUS_1998
222,1998,CHN,AUS,5239.482703234548,2647916.2,755408.0,0.006935964,0.06702208,CHN_AUS,CHN_1998,AUS_1998
223,1998,CZE,AUS,64.21204778407036,148099.64,755408.0,8.5003136e-05,0.085516155,CZE_AUS,CZE_1998,AUS_1998
224,1998,DEU,AUS,5106.898936116664,3767286.0,755408.0,0.006760451,0.05475996,DEU_AUS,DEU_1998,AUS_1998
225,1998,DNK,AUS,414.8431907014161,283172.6,755408.0,0.0005491644,0.055681102,DNK_AUS,DNK_1998,AUS_1998
226,1998,ESP,AUS,533.261230148096,1131351.1,755408.0,0.00070592476,0.08487792,ESP_AUS,ESP_1998,AUS_1998
227,1998,FIN,AUS,556.2578568538142,240112.33,755408.0,0.0007363674,0.103020556,FIN_AUS,FIN_1998,AUS_1998
228,1998,FRA,AUS,2224.5894414582867,2560238.2,755408.0,0.0029448846,0.05983007,FRA_AUS,FRA_1998,AUS_1998
229,1998,GBR,AUS,6782.595267543927,2637347.5,755408.0,0.008978718,0.053982954,GBR_AUS,GBR_1998,AUS_1998
230,1998,GRC,AUS,103.67375720710633,213400.05,755408.0,0.00013724207,0.07275142,GRC_AUS,GRC_1998,AUS_1998
231,1998,HUN,AUS,60.92370665638022,101699.33,755408.0,8.065007e-05,0.05965706,HUN_AUS,HUN_1998,AUS_1998
232,1998,IDN,AUS,3335.06054286752,212809.84,755408.0,0.004414913,0.06429526,IDN_AUS,IDN_1998,AUS_1998
233,1998,IND,AUS,802.517807949668,827157.1,755408.0,0.0010623634,0.07867071,IND_AUS,IND_1998,AUS_1998
234,1998,IRL,AUS,975.6014295896489,178120.27,755408.0,0.0012914895,0.025415124,IRL_AUS,IRL_1998,AUS_1998
235,1998,ITA,AUS,2799.4931799173523,2278989.8,755408.0,0.0037059353,0.0727485,ITA_AUS,ITA_1998,AUS_1998
236,1998,JPN,AUS,9209.056504606926,7179054.0,755408.0,0.012190838,0.06417995,JPN_AUS,JPN_1998,AUS_1998
237,1998,KOR,AUS,3122.8560395889735,789859.0,755408.0,0.0041339993,0.051605336,KOR_AUS,KOR_1998,AUS_1998
238,1998,LTU,AUS,224.66820259771876,19579.4,755408.0,0.00029741306,0.11091158,LTU_AUS,LTU_1998,AUS_1998
239,1998,MEX,AUS,269.9316312785555,805555.94,755408.0,0.00035733223,0.08121449,MEX_AUS,MEX_1998,AUS_1998
240,1998,NLD,AUS,1408.7993730643502,760876.5,755408.0,0.0018649516,0.06726512,NLD_AUS,NLD_1998,AUS_1998
241,1998,POL,AUS,66.87718232847169,329628.38,755408.0,8.8531204e-05,0.107197985,POL_AUS,POL_1998,AUS_1998
242,1998,PRT,AUS,158.86909736447944,223424.67,755408.0,0.000210309,0.062494487,PRT_AUS,PRT_1998,AUS_1998
243,1998,ROU,AUS,12.950792075997015,80843.09,755408.0,1.7144102e-05,0.09122278,ROU_AUS,ROU_1998,AUS_1998
244,1998,RUS,AUS,60.124879226016674,585286.06,755408.0,7.959259e-05,0.08706389,RUS_AUS,RUS_1998,AUS_1998
245,1998,RoW,AUS,11831.146452533876,6285958.5,755408.0,0.015661929,0.06537162,RoW_AUS,RoW_1998,AUS_1998
246,1998,SVK,AUS,5.820727857951694,53365.727,755408.0,7.705409e-06,0.06888589,SVK_AUS,SVK_1998,AUS_1998
247,1998,SVN,AUS,23.780816208662962,41536.332,755408.0,3.148076e-05,0.07926349,SVN_AUS,SVN_1998,AUS_1998
248,1998,SWE,AUS,1006.8107085757292,468861.3,755408.0,0.0013328039,0.047268078,SWE_AUS,SWE_1998,AUS_1998
249,1998,TUR,AUS,140.36350663912017,456989.47,755408.0,0.00018581151,0.095031895,TUR_AUS,TUR_1998,AUS_1998
250,1998,TWN,AUS,2594.765769866701,559258.1,755408.0,0.0034349195,0.05518564,TWN_AUS,TWN_1998,AUS_1998
251,1998,USA,AUS,12048.879898975503,15986187.0,755408.0,0.015950162,0.06077727,USA_AUS,USA_1998,AUS_1998
252,1998,AUS,USA,7362.267200866499,752129.94,16109775.0,0.00045700622,0.060751714,AUS_USA,AUS_1998,USA_1998
253,1998,AUT,USA,3554.7615789784777,359863.75,16109775.0,0.00022065868,0.036780056,AUT_USA,AUT_1998,USA_1998
254,1998,BAL,USA,171.40622491330404,25145.184,16109775.0,1.0639889e-05,0.09617868,BAL_USA,BAL_1998,USA_1998
255,1998,BGR,USA,193.62950365343718,25554.545,16109775.0,1.201938e-05,0.05868832,BGR_USA,BGR_1998,USA_1998
256,1998,BLX,USA,12233.574567560803,564246.3,16109775.0,0.0007593883,0.027271008,BLX_USA,BLX_1998,USA_1998
257,1998,BRA,USA,10067.590434695016,1380365.5,16109775.0,0.0006249368,0.05020002,BRA_USA,BRA_1998,USA_1998
258,1998,CAN,USA,175993.1363566229,1099419.5,16109775.0,0.010924618,0.018296905,CAN_USA,CAN_1998,USA_1998
259,1998,CHN,USA,58281.02139449583,2647916.2,16109775.0,0.0036177428,0.05444301,CHN_USA,CHN_1998,USA_1998
260,1998,CZE,USA,1523.1919198613618,148099.64,16109775.0,9.4550785e-05,0.040171515,CZE_USA,CZE_1998,USA_1998
261,1998,DEU,USA,56537.99629293508,3767286.0,16109775.0,0.003509546,0.029334882,DEU_USA,DEU_1998,USA_1998
262,1998,DNK,USA,3803.853452556301,283172.6,16109775.0,0.00023612083,0.041185535,DNK_USA,DNK_1998,USA_1998
263,1998,ESP,USA,6307.114732747044,1131351.1,16109775.0,0.00039150857,0.06675291,ESP_USA,ESP_1998,USA_1998
264,1998,FIN,USA,3398.7162729422716,240112.33,16109775.0,0.0002109723,0.05813755,FIN_USA,FIN_1998,USA_1998
265,1998,FRA,USA,37546.662928692,2560238.2,16109775.0,0.0023306757,0.02633,FRA_USA,FRA_1998,USA_1998
266,1998,GBR,USA,63687.93461970258,2637347.5,16109775.0,0.003953372,0.026337743,GBR_USA,GBR_1998,USA_1998
267,1998,GRC,USA,1024.9041562544116,213400.05,16109775.0,6.362002e-05,0.09897104,GRC_USA,GRC_1998,USA_1998
268,1998,HUN,USA,1675.6031154940488,101699.33,16109775.0,0.000104011575,0.027310582,HUN_USA,HUN_1998,USA_1998
269,1998,IDN,USA,9205.72587997595,212809.84,16109775.0,0.0005714373,0.0659928,IDN_USA,IDN_1998,USA_1998
270,1998,IND,USA,13320.904498952568,827157.1,16109775.0,0.00082688336,0.05143601,IND_USA,IND_1998,USA_1998
271,1998,IRL,USA,10508.083131499938,178120.27,16109775.0,0.00065227994,0.011172904,IRL_USA,IRL_1998,USA_1998
272,1998,ITA,USA,31337.942091268495,2278989.8,16109775.0,0.001945275,0.042288393,ITA_USA,ITA_1998,USA_1998
273,1998,JPN,USA,106995.83761785625,7179054.0,16109775.0,0.0066416715,0.025194949,JPN_USA,JPN_1998,USA_1998
274,1998,KOR,USA,30198.428343375308,789859.0,16109775.0,0.0018745407,0.03564678,KOR_USA,KOR_1998,USA_1998
275,1998,LTU,USA,102.29236625024417,19579.4,16109775.0,6.3497077e-06,0.080402225,LTU_USA,LTU_1998,USA_1998
276,1998,MEX,USA,85263.26457389095,805555.94,16109775.0,0.0052926415,0.014482992,MEX_USA,MEX_1998,USA_1998
277,1998,NLD,USA,18632.83715910054,760876.5,16109775.0,0.0011566168,0.054450452,NLD_USA,NLD_1998,USA_1998
278,1998,POL,USA,1972.1641789072519,329628.38,16109775.0,0.00012242034,0.06365642,POL_USA,POL_1998,USA_1998
279,1998,PRT,USA,2333.5338819407916,223424.67,16109775.0,0.00014485205,0.04777689,PRT_USA,PRT_1998,USA_1998
280,1998,ROU,USA,436.1906811988929,80843.09,16109775.0,2.707615e-05,0.06648974,ROU_USA,ROU_1998,USA_1998
281,1998,RUS,USA,5340.094244435851,585286.06,16109775.0,0.00033148163,0.046910062,RUS_USA,RUS_1998,USA_1998
282,1998,RoW,USA,172012.82182734428,6285958.5,16109775.0,0.0106775435,0.050039764,RoW_USA,RoW_1998,USA_1998
283,1998,SVK,USA,221.69504002407626,53365.727,16109775.0,1.3761523e-05,0.06413623,SVK_USA,SVK_1998,USA_1998
284,1998,SVN,USA,361.11730374669673,41536.332,16109775.0,2.2416036e-05,0.045500614,SVN_USA,SVN_1998,USA_1998
285,1998,SWE,USA,11695.105207061519,468861.3,16109775.0,0.00072596327,0.03007711,SWE_USA,SWE_1998,USA_1998
286,1998,TUR,USA,4928.260867816556,456989.47,16109775.0,0.00030591743,0.050626304,TUR_USA,TUR_1998,USA_1998
287,1998,TWN,USA,39514.19170612361,559258.1,16109775.0,0.0024528084,0.036582805,TWN_USA,TWN_1998,USA_1998
288,1999,AUT,AUS,481.7147983005257,357693.9,817832.1,0.00058901426,0.082037896,AUT_AUS,AUT_1999,AUS_1999
289,1999,BAL,AUS,23.540296777045697,25613.924,817832.1,2.8783776e-05,0.017432742,BAL_AUS,BAL_1999,AUS_1999
290,1999,BGR,AUS,9.153742727820422,25628.092,817832.1,1.1192692e-05,0.06840951,BGR_AUS,BGR_1999,AUS_1999
291,1999,BLX,AUS,986.3191980060446,570105.25,817832.1,0.0012060168,0.056892637,BLX_AUS,BLX_1999,AUS_1999
292,1999,BRA,AUS,240.95089520837016,969896.0,817832.1,0.00029462145,0.09460864,BRA_AUS,BRA_1999,AUS_1999
293,1999,CAN,AUS,2100.3646102072526,1188394.5,817832.1,0.00256821,0.076312825,CAN_AUS,CAN_1999,AUS_1999
294,1999,CHN,AUS,5925.87703217554,2814387.0,817832.1,0.0072458354,0.062169727,CHN_AUS,CHN_1999,AUS_1999
295,1999,CZE,AUS,68.93154640447807,141552.28,817832.1,8.428569e-05,0.065941125,CZE_AUS,CZE_1999,AUS_1999
296,1999,DEU,AUS,5469.248265986233,3737973.8,817832.1,0.006687495,0.04835817,DEU_AUS,DEU_1999,AUS_1999
297,1999,DNK,AUS,521.5910934961598,285252.06,817832.1,0.0006377728,0.046997316,DNK_AUS,DNK_1999,AUS_1999
298,1999,ESP,AUS,531.9378980272727,1157813.6,817832.1,0.00065042434,0.071240425,ESP_AUS,ESP_1999,AUS_1999
299,1999,FIN,AUS,768.8480900270752,241264.06,817832.1,0.000940105,0.07817194,FIN_AUS,FIN_1999,AUS_1999
300,1999,FRA,AUS,2444.4143324086654,2562027.5,817832.1,0.002988895,0.052533824,FRA_AUS,FRA_1999,AUS_1999
301,1999,GBR,AUS,6561.661384949457,2712196.8,817832.1,0.008023238,0.044463165,GBR_AUS,GBR_1999,AUS_1999
302,1999,GRC,AUS,106.3826949257159,217235.4,817832.1,0.00013007889,0.063219786,GRC_AUS,GRC_1999,AUS_1999
303,1999,HUN,AUS,70.76055623993031,104654.914,817832.1,8.65221e-05,0.057566274,HUN_AUS,HUN_1999,AUS_1999
304,1999,IDN,AUS,2847.0408989398784,319134.84,817832.1,0.0034812046,0.06875196,IDN_AUS,IDN_1999,AUS_1999
305,1999,IND,AUS,978.332532311254,866029.75,817832.1,0.001196251,0.067416765,IND_AUS,IND_1999,AUS_1999
306,1999,IRL,AUS,983.5975310064623,195301.39,817832.1,0.0012026888,0.01900564,IRL_AUS,IRL_1999,AUS_1999
307,1999,ITA,AUS,3061.8807527217814,2273650.2,817832.1,0.0037438988,0.05897529,ITA_AUS,ITA_1999,AUS_1999
308,1999,JPN,AUS,9966.873335056642,8074126.0,817832.1,0.012186943,0.059904832,JPN_AUS,JPN_1999,AUS_1999
309,1999,KOR,AUS,3143.0264389383965,995264.2,817832.1,0.0038431194,0.05796801,KOR_AUS,KOR_1999,AUS_1999
310,1999,LTU,AUS,235.76338044484217,18273.8,817832.1,0.00028827845,0.069815695,LTU_AUS,LTU_1999,AUS_1999
311,1999,MEX,AUS,284.12450953860775,910804.56,817832.1,0.00034741178,0.069428794,MEX_AUS,MEX_1999,AUS_1999
312,1999,NLD,AUS,1421.883225027279,776240.25,817832.1,0.0017386003,0.056331813,NLD_AUS,NLD_1999,AUS_1999
313,1999,POL,AUS,52.391233436061725,320451.16,817832.1,6.406111e-05,0.08926128,POL_AUS,POL_1999,AUS_1999
314,1999,PRT,AUS,174.35791921662457,225367.88,817832.1,0.00021319525,0.05249413,PRT_AUS,PRT_1999,AUS_1999
315,1999,ROU,AUS,14.690072139714175,72237.664,817832.1,1.796221e-05,0.07522101,ROU_AUS,ROU_1999,AUS_1999
316,1999,RUS,AUS,59.26788671335271,338189.44,817832.1,7.24695e-05,0.119548604,RUS_AUS,RUS_1999,AUS_1999
317,1999,RoW,AUS,19562.07308548075,6355650.5,817832.1,0.023919424,0.053592235,RoW_AUS,RoW_1999,AUS_1999
318,1999,SVK,AUS,7.130086410510236,47079.184,817832.1,8.718276e-06,0.09702456,SVK_AUS,SVK_1999,AUS_1999
319,1999,SVN,AUS,24.29247982769231,41819.656,817832.1,2.9703504e-05,0.07001689,SVN_AUS,SVN_1999,AUS_1999
320,1999,SWE,AUS,1214.468110655489,476120.03,817832.1,0.0014849846,0.039133344,SWE_AUS,SWE_1999,AUS_1999
321,1999,TUR,AUS,143.1967955000701,456771.0,817832.1,0.00017509314,0.08280712,TUR_AUS,TUR_1999,AUS_1999
322,1999,TWN,AUS,2654.918683993996,600785.56,817832.1,0.003246288,0.05034683,TWN_AUS,TWN_1999,AUS_1999
323,1999,USA,AUS,12228.612418219185,17016290.0,817832.1,0.014952472,0.054255035,USA_AUS,USA_1999,AUS_1999
324,1999,AUS,USA,8074.185314638049,815120.2,17238818.0,0.00046837234,0.05835166,AUS_USA,AUS_1999,USA_1999
325,1999,AUT,USA,3964.859592712963,357693.9,17238818.0,0.00022999602,0.033565316,AUT_USA,AUT_1999,USA_1999
326,1999,BAL,USA,219.07585764542836,25613.924,17238818.0,1.2708288e-05,0.0728684,BAL_USA,BAL_1999,USA_1999
327,1999,BGR,USA,260.06433955247246,25628.092,17238818.0,1.5085973e-05,0.07001674,BGR_USA,BGR_1999,USA_1999
328,1999,BLX,USA,13062.666660503988,570105.25,17238818.0,0.0007577472,0.02450738,BLX_USA,BLX_1999,USA_1999
329,1999,BRA,USA,10950.342549116483,969896.0,17238818.0,0.0006352142,0.050481223,BRA_USA,BRA_1999,USA_1999
330,1999,CAN,USA,201215.84121002446,1188394.5,17238818.0,0.011672253,0.017130608,CAN_USA,CAN_1999,USA_1999
331,1999,CHN,USA,59895.5331989323,2814387.0,17238818.0,0.0034744572,0.071388885,CHN_USA,CHN_1999,USA_1999
332,1999,CZE,USA,1583.0642668100731,141552.28,17238818.0,9.183137e-05,0.03985403,CZE_USA,CZE_1999,USA_1999
333,1999,DEU,USA,62617.16919342488,3737973.8,17238818.0,0.0036323355,0.027659338,DEU_USA,DEU_1999,USA_1999
334,1999,DNK,USA,4369.1532663385315,285252.06,17238818.0,0.00025344855,0.037490405,DNK_USA,DNK_1999,USA_1999
335,1999,ESP,USA,6517.719822267485,1157813.6,17238818.0,0.0003780839,0.06769679,ESP_USA,ESP_1999,USA_1999
336,1999,FIN,USA,3683.492443501099,241264.06,17238818.0,0.0002136743,0.045186482,FIN_USA,FIN_1999,USA_1999
337,1999,FRA,USA,36523.407954918584,2562027.5,17238818.0,0.0021186725,0.024554541,FRA_USA,FRA_1999,USA_1999
338,1999,GBR,USA,69000.83064327668,2712196.8,17238818.0,0.004002643,0.024591124,GBR_USA,GBR_1999,USA_1999
339,1999,GRC,USA,1309.73261094732,217235.4,17238818.0,7.5975775e-05,0.083756134,GRC_USA,GRC_1999,USA_1999
340,1999,HUN,USA,1953.8027046788075,104654.914,17238818.0,0.000113337395,0.0215487,HUN_USA,HUN_1999,USA_1999
341,1999,IDN,USA,8856.513672771907,319134.84,17238818.0,0.0005137541,0.07672584,IDN_USA,IDN_1999,USA_1999
342,1999,IND,USA,16090.073517156885,866029.75,17238818.0,0.0009333629,0.054554783,IND_USA,IND_1999,USA_1999
343,1999,IRL,USA,11879.741922338799,195301.39,17238818.0,0.0006891274,0.008179014,IRL_USA,IRL_1999,USA_1999
344,1999,ITA,USA,32317.706034977902,2273650.2,17238818.0,0.0018747054,0.039521877,ITA_USA,ITA_1999,USA_1999
345,1999,JPN,USA,111942.4830172197,8074126.0,17238818.0,0.0064936285,0.02637133,JPN_USA,JPN_1999,USA_1999
346,1999,KOR,USA,34584.06328159814,995264.2,17238818.0,0.0020061736,0.03806448,KOR_USA,KOR_1999,USA_1999
347,1999,LTU,USA,108.0977136612508,18273.8,17238818.0,6.270599e-06,0.08190639,LTU_USA,LTU_1999,USA_1999
348,1999,MEX,USA,98325.17021239837,910804.56,17238818.0,0.005703707,0.012530098,MEX_USA,MEX_1999,USA_1999
349,1999,NLD,USA,20658.23147175042,776240.25,17238818.0,0.0011983555,0.04786851,NLD_USA,NLD_1999,USA_1999
350,1999,POL,USA,1410.4344279383313,320451.16,17238818.0,8.181735e-05,0.06664713,POL_USA,POL_1999,USA_1999
351,1999,PRT,USA,2150.882889903296,225367.88,17238818.0,0.00012476974,0.042837664,PRT_USA,PRT_1999,USA_1999
352,1999,ROU,USA,481.3873078481256,72237.664,17238818.0,2.7924612e-05,0.06907039,ROU_USA,ROU_1999,USA_1999
353,1999,RUS,USA,3719.2729180220795,338189.44,17238818.0,0.00021574988,0.036039513,RUS_USA,RUS_1999,USA_1999
354,1999,RoW,USA,225616.91660197955,6355650.5,17238818.0,0.013087725,0.047637723,RoW_USA,RoW_1999,USA_1999
355,1999,SVK,USA,210.23428407242864,47079.184,17238818.0,1.21954e-05,0.056919586,SVK_USA,SVK_1999,USA_1999
356,1999,SVN,USA,345.1271306986434,41819.656,17238818.0,2.0020349e-05,0.045451924,SVN_USA,SVN_1999,USA_1999
357,1999,SWE,USA,12929.353515836008,476120.03,17238818.0,0.0007500139,0.028996153,SWE_USA,SWE_1999,USA_1999
358,1999,TUR,USA,4415.307559970631,456771.0,17238818.0,0.00025612587,0.049998246,TUR_USA,TUR_1999,USA_1999
359,1999,TWN,USA,40574.77681163333,600785.56,17238818.0,0.0023536866,0.043997716,TWN_USA,TWN_1999,USA_1999
360,2000,AUT,AUS,468.85413185906987,331113.22,774403.56,0.000605439,0.05727153,AUT_AUS,AUT_2000,AUS_2000
361,2000,BAL,AUS,9.67803014306239,27721.24,774403.56,1.24973985e-05,0.100362815,BAL_AUS,BAL_2000,AUS_2000
362,2000,BGR,AUS,6.477827938748298,25699.586,774403.56,8.364926e-06,0.06271091,BGR_AUS,BGR_2000,AUS_2000
363,2000,BLX,AUS,916.0211768400931,541154.7,774403.56,0.0011828732,0.057647474,BLX_AUS,BLX_2000,AUS_2000
364,2000,BRA,AUS,367.01177843330436,1096554.4,774403.56,0.00047392832,0.06282477,BRA_AUS,BRA_2000,AUS_2000
365,2000,CAN,AUS,2121.892343666554,1332236.8,774403.56,0.0027400344,0.07156416,CAN_AUS,CAN_2000,AUS_2000
366,2000,CHN,AUS,6005.322409414707,3125236.8,774403.56,0.007754771,0.06076996,CHN_AUS,CHN_2000,AUS_2000
367,2000,CZE,AUS,57.507838371864636,139960.7,774403.56,7.426081e-05,0.09579597,CZE_AUS,CZE_2000,AUS_2000
368,2000,DEU,AUS,4719.241224832618,3399402.2,774403.56,0.0060940334,0.05022807,DEU_AUS,DEU_2000,AUS_2000
369,2000,DNK,AUS,563.8420257354873,269250.12,774403.56,0.00072809844,0.04716725,DNK_AUS,DNK_2000,AUS_2000
370,2000,ESP,AUS,460.9683108315465,1103652.2,774403.56,0.00059525593,0.0770562,ESP_AUS,ESP_2000,AUS_2000
371,2000,FIN,AUS,604.9513068678248,235411.8,774403.56,0.00078118354,0.08520688,FIN_AUS,FIN_2000,AUS_2000
372,2000,FRA,AUS,1867.8067723649274,2414855.8,774403.56,0.0024119294,0.053864107,FRA_AUS,FRA_2000,AUS_2000
373,2000,GBR,AUS,6676.661100495493,2687524.8,774403.56,0.0086216815,0.035419833,GBR_AUS,GBR_2000,AUS_2000
374,2000,GRC,AUS,150.43842173661437,202218.86,774403.56,0.0001942636,0.06291531,GRC_AUS,GRC_2000,AUS_2000
375,2000,HUN,AUS,66.92748802347859,104478.08,774403.56,8.642456e-05,0.045117892,HUN_AUS,HUN_2000,AUS_2000
376,2000,IDN,AUS,2762.834309690672,341267.6,774403.56,0.0035676933,0.07255031,IDN_AUS,IDN_2000,AUS_2000
377,2000,IND,AUS,890.1692560530106,902411.6,774403.56,0.0011494901,0.06622414,IND_AUS,IND_2000,AUS_2000
378,2000,IRL,AUS,839.4721823530879,206241.77,774403.56,0.0010840242,0.02086505,IRL_AUS,IRL_2000,AUS_2000
379,2000,ITA,AUS,2642.7339887263647,2137660.2,774403.56,0.0034126057,0.06318066,ITA_AUS,ITA_2000,AUS_2000
380,2000,JPN,AUS,9724.796227650359,8689625.0,774403.56,0.012557789,0.059186738,JPN_AUS,JPN_2000,AUS_2000
381,2000,KOR,AUS,2779.2085137306494,1154386.1,774403.56,0.0035888376,0.053797647,KOR_AUS,KOR_2000,AUS_2000
382,2000,LTU,AUS,266.9499762480748,19248.799,774403.56,0.0003447169,0.08390959,LTU_AUS,LTU_2000,AUS_2000
383,2000,MEX,AUS,326.38801974119525,1087168.0,774403.56,0.0004214702,0.066536926,MEX_AUS,MEX_2000,AUS_2000
384,2000,NLD,AUS,980.138875827316,743411.2,774403.56,0.0012656694,0.060267147,NLD_AUS,NLD_2000,AUS_2000
385,2000,POL,AUS,49.62557215954244,335095.53,774403.56,6.408231e-05,0.08356472,POL_AUS,POL_2000,AUS_2000
386,2000,PRT,AUS,160.79235664995983,213234.12,774403.56,0.0002076338,0.045639552,PRT_AUS,PRT_2000,AUS_2000
387,2000,ROU,AUS,16.596334291508356,73192.59,774403.56,2.1431119e-05,0.07430889,ROU_AUS,ROU_2000,AUS_2000
388,2000,RUS,AUS,46.90989783042187,446231.12,774403.56,6.057552e-05,0.11549777,RUS_AUS,RUS_2000,AUS_2000
389,2000,RoW,AUS,20881.463453053002,6620157.5,774403.56,0.026964575,0.058210507,RoW_AUS,RoW_2000,AUS_2000
390,2000,SVK,AUS,8.31674100532306,49218.957,774403.56,1.07395435e-05,0.17008452,SVK_AUS,SVK_2000,AUS_2000
391,2000,SVN,AUS,30.121591190283887,39411.535,774403.56,3.8896505e-05,0.050998993,SVN_AUS,SVN_2000,AUS_2000
392,2000,SWE,AUS,973.6124134254384,466126.22,774403.56,0.0012572417,0.050129723,SWE_AUS,SWE_2000,AUS_2000
393,2000,TUR,AUS,134.45892127126322,503027.78,774403.56,0.000173629,0.08623544,TUR_AUS,TUR_2000,AUS_2000
394,2000,TWN,AUS,2734.027986990617,667886.94,774403.56,0.003530495,0.04723038,TWN_AUS,TWN_2000,AUS_2000
395,2000,USA,AUS,12259.575583808388,18304784.0,774403.56,0.01583099,0.053268183,USA_AUS,USA_2000,AUS_2000
396,2000,AUS,USA,9693.565348236487,781105.5,18638314.0,0.0005200881,0.055420443,AUS_USA,AUS_2000,USA_2000
397,2000,AUT,USA,4572.039258005195,331113.22,18638314.0,0.00024530326,0.036698133,AUT_USA,AUT_2000,USA_2000
398,2000,BAL,USA,216.95582298532742,27721.24,18638314.0,1.16403135e-05,0.076570794,BAL_USA,BAL_2000,USA_2000
399,2000,BGR,USA,228.81755119875132,25699.586,18638314.0,1.2276731e-05,0.08489931,BGR_USA,BGR_2000,USA_2000
400,2000,BLX,USA,14382.524641139946,541154.7,18638314.0,0.0007716645,0.025733551,BLX_USA,BLX_2000,USA_2000
401,2000,BRA,USA,14292.741824291128,1096554.4,18638314.0,0.00076684734,0.053181574,BRA_USA,BRA_2000,USA_2000
402,2000,CAN,USA,229724.43726302928,1332236.8,18638314.0,0.012325387,0.015632095,CAN_USA,CAN_2000,USA_2000
403,2000,CHN,USA,74524.40954541748,3125236.8,18638314.0,0.0039984523,0.07340639,CHN_USA,CHN_2000,USA_2000
404,2000,CZE,USA,2020.2851086198452,139960.7,18638314.0,0.0001083942,0.043124825,CZE_USA,CZE_2000,USA_2000
405,2000,DEU,USA,67106.07468361547,3399402.2,18638314.0,0.003600437,0.024456698,DEU_USA,DEU_2000,USA_2000
406,2000,DNK,USA,5130.436107175708,269250.12,18638314.0,0.0002752629,0.0399965,DNK_USA,DNK_2000,USA_2000
407,2000,ESP,USA,7766.197883536743,1103652.2,18638314.0,0.00041667922,0.07109417,ESP_USA,ESP_2000,USA_2000
408,2000,FIN,USA,4789.254414800059,235411.8,18638314.0,0.0002569575,0.040527362,FIN_USA,FIN_2000,USA_2000
409,2000,FRA,USA,40961.456757565305,2414855.8,18638314.0,0.0021977017,0.022061225,FRA_USA,FRA_2000,USA_2000
410,2000,GBR,USA,74554.98661391044,2687524.8,18638314.0,0.004000093,0.024622984,GBR_USA,GBR_2000,USA_2000
411,2000,GRC,USA,1381.8489024484163,202218.86,18638314.0,7.414023e-05,0.084965244,GRC_USA,GRC_2000,USA_2000
412,2000,HUN,USA,3147.0729544716705,104478.08,18638314.0,0.00016884966,0.020206282,HUN_USA,HUN_2000,USA_2000
413,2000,IDN,USA,10825.575744260907,341267.6,18638314.0,0.00058082375,0.07712193,IDN_USA,IDN_2000,USA_2000
414,2000,IND,USA,19719.83943534653,902411.6,18638314.0,0.001058027,0.057154134,IND_USA,IND_2000,USA_2000
415,2000,IRL,USA,17429.810591375906,206241.77,18638314.0,0.00093516026,0.0065425276,IRL_USA,IRL_2000,USA_2000
416,2000,ITA,USA,36200.706340983525,2137660.2,18638314.0,0.0019422737,0.044911623,ITA_USA,ITA_2000,USA_2000
417,2000,JPN,USA,122476.3518826031,8689625.0,18638314.0,0.006571214,0.027312996,JPN_USA,JPN_2000,USA_2000
418,2000,KOR,USA,40079.19611490297,1154386.1,18638314.0,0.002150366,0.034892928,KOR_USA,KOR_2000,USA_2000
419,2000,LTU,USA,175.1914670972365,19248.799,18638314.0,9.399534e-06,0.09699475,LTU_USA,LTU_2000,USA_2000
420,2000,MEX,USA,118873.89935952978,1087168.0,18638314.0,0.006377932,0.011402735,MEX_USA,MEX_2000,USA_2000
421,2000,NLD,USA,21303.31272704716,743411.2,18638314.0,0.001142985,0.047222592,NLD_USA,NLD_2000,USA_2000
422,2000,POL,USA,1998.3142156533565,335095.53,18638314.0,0.0001072154,0.06369083,POL_USA,POL_2000,USA_2000
423,2000,PRT,USA,2374.1587997191127,213234.12,18638314.0,0.00012738055,0.043166343,PRT_USA,PRT_2000,USA_2000
